42540589574049706530663221729811234816,42540589574049711253029704599456448511,US
42540589574049711253029704599456448512,42540589574049715975396187469101662207,AE
42540589574049715975396187469101662208,42540589574049734864862118947682516991,US
42540589574049734864862118947682516992,42540589574049739587228601817327730687,KR
42540589574049739587228601817327730688,42540589574084307309883207620291985407,US
42540589574101232271357812428737871872,42540589574129037565208948899756113919,US
42540589574139917897585480562328469504,42540589574176185672173919437569654783,US
42540589574178603523813148695919067136,42540589574183439227091607212617891839,CA
42540589574183439227091607212617891840,42540589574190692782009294987666128895,US
42540589574193110633648524246015541248,42540589574225751630778119233732607999,US
42540589574225751630778119233732608000,42540589574226960556597733862907314175,CA
42540589574226960556597733862907314176,42540589574229378408236963121256726527,US
42540589574255974776268484963100262400,42540589574316421067249216421835571199,US
42540589574333346028723821230281457664,42540589574345435286919967522028519423,US
42540589574352688841837655297076756480,42540589574353897767657269926251462655,US
42540589574372031654951489363872055296,42540589574410717281179157497462652927,US
42540589574642831038545166299006238720,42540589574662173851659000365801537535,US
42540589575229160061058261448738734080,42540589575230368986877876077913440255,US
42540589589187417574328769899896242176,42540589589188626500148384529070948351,US
42540589590893211905805011665406656512,42540589590894420831624626294581362687,US
42540589595128079051915057664402391040,42540589595129287977734672293577097215,US
42540589611596066566705536282249920512,42540589611597275492525150911424626687,US
42540589615318349165298979511170236416,42540589615319558091118594140344942591,US
42540589641248599070213160679443005440,42540589641249807996032775308617711615,US
42540589647429836785902759649715683328,42540589647431045711722374278890389503,US
42540589696010520847116633035283365888,42540589696011729772936247664458072063,US
42540589700056795565366796883024936960,42540589700058004491186411512199643135,US
42540589708331892800628933583888711680,42540589708333101726448548213063417855,US
42540589735202686993203296250082885632,42540589735203895919022910879257591807,US
42540589737448871166047277256686960640,42540589737450080091866891885861666815,US
42540589741340403379386768570066141184,42540589741341612305206383199240847359,US
42540589746980042327889013670070452224,42540589746981251253708628299245158399,US
42540589754165897399678369484523962368,42540589754167106325497984113698668543,US
42540589763347688999651478066417369088,42540589763348897925471092695592075263,US
42540589767321428168724764163676569600,42540589767322637094544378792851275775,US
42540589770373965863251702829809664000,42540589770375174789071317458984370175,US
42540589775852817677745202249578053632,42540589775854026603564816878752759807,US
42540589786031973078900379900604055552,42540589786033182004719994529778761727,US
42540589791466094638068138040908316672,42540589791467303563887752670083022847,US
42540589795581278128036335751608139776,42540589795582487053855950380782845951,US
42540589796762398653799828455296073728,42540589796763607579619443084470779903,US
42540589797966488770135999113303425024,42540589797967697695955613742478131199,US
42540589807993319518019733488316448768,42540589807994528443839348117491154943,US
42540589815469316786516600304699441152,42540589815470525712336214933874147327,US
42540589815786055351255633148472459264,42540589815787264277075247777647165439,US
42540589822575382754211390593622343680,42540589822576591680031005222797049855,US
42540589827229747159727712916241121280,42540589827230956085547327545415827455,US
42540589829582316804697781290219339776,42540589829583525730517395919394045951,US
42540589834129086812268401616289267712,42540589834130295738088016245463973887,US
42540589837735312532178840444437790720,42540589837736521457998455073612496895,US
42540589839835216680849451320902418432,42540589839836425606669065950077124607,US
42540589843914132396229210156361056256,42540589843915341322048824785535762431,US
42540589850001073897988868051006652416,42540589850002282823808482680181358591,US
42540589850005909601267326567705477120,42540589850007118527086941196880183295,US
42540589851370786851612242905948749824,42540589851371995777431857535123455999,US
42540589852534982415901130801190797312,42540589852536191341720745430365503487,US
